"data_source","signal","geo_value","time_value","source","geo_type","time_type","issue","lag","missing_value","missing_stderr","missing_sample_size","value","stderr","sample_size"
"jhu-csse","deaths_incidence_num","us",2020-10-14,"jhu-csse","nation","day",2023-03-03,870,0,5,5,988,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-15,"jhu-csse","nation","day",2023-03-03,869,0,5,5,839,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-16,"jhu-csse","nation","day",2023-03-03,868,0,5,5,923,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-17,"jhu-csse","nation","day",2023-03-03,867,0,5,5,789,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-18,"jhu-csse","nation","day",2023-03-03,866,0,5,5,481,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-19,"jhu-csse","nation","day",2023-03-03,865,0,5,5,510,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-20,"jhu-csse","nation","day",2023-03-03,864,0,5,5,948,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-21,"jhu-csse","nation","day",2023-03-09,869,0,5,5,1162,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-22,"jhu-csse","nation","day",2023-03-09,868,0,5,5,857,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-23,"jhu-csse","nation","day",2023-03-03,861,0,5,5,954,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-24,"jhu-csse","nation","day",2023-03-03,860,0,5,5,971,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-25,"jhu-csse","nation","day",2023-03-03,859,0,5,5,453,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-26,"jhu-csse","nation","day",2023-03-09,864,0,5,5,559,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-27,"jhu-csse","nation","day",2023-03-03,857,0,5,5,1020,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-28,"jhu-csse","nation","day",2023-03-09,862,0,5,5,1040,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-29,"jhu-csse","nation","day",2023-03-09,861,0,5,5,994,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-30,"jhu-csse","nation","day",2023-03-09,860,0,5,5,1072,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-10-31,"jhu-csse","nation","day",2023-03-09,859,0,5,5,938,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-01,"jhu-csse","nation","day",2023-03-03,852,0,5,5,509,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-02,"jhu-csse","nation","day",2023-03-09,857,0,5,5,723,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-03,"jhu-csse","nation","day",2023-03-09,856,0,5,5,1624,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-04,"jhu-csse","nation","day",2023-03-09,855,0,5,5,1112,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-05,"jhu-csse","nation","day",2023-03-03,848,0,5,5,1183,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-06,"jhu-csse","nation","day",2023-03-09,853,0,5,5,1214,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-07,"jhu-csse","nation","day",2023-03-09,852,0,5,5,1126,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-08,"jhu-csse","nation","day",2023-03-03,845,0,5,5,576,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-09,"jhu-csse","nation","day",2023-03-03,844,0,5,5,803,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-10,"jhu-csse","nation","day",2023-03-03,843,0,5,5,1434,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-11,"jhu-csse","nation","day",2023-03-09,848,0,5,5,1463,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-12,"jhu-csse","nation","day",2023-03-03,841,0,5,5,1237,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-13,"jhu-csse","nation","day",2023-03-09,846,0,5,5,1224,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-14,"jhu-csse","nation","day",2023-03-03,839,0,5,5,1371,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-15,"jhu-csse","nation","day",2023-03-09,844,0,5,5,788,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-16,"jhu-csse","nation","day",2023-03-03,837,0,5,5,874,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-17,"jhu-csse","nation","day",2023-03-09,842,0,5,5,1741,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-18,"jhu-csse","nation","day",2023-03-09,841,0,5,5,1932,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-19,"jhu-csse","nation","day",2023-03-03,834,0,5,5,2012,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-20,"jhu-csse","nation","day",2023-03-09,839,0,5,5,1969,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-21,"jhu-csse","nation","day",2023-03-09,838,0,5,5,1632,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-22,"jhu-csse","nation","day",2023-03-03,831,0,5,5,1076,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-23,"jhu-csse","nation","day",2023-03-03,830,0,5,5,1138,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-24,"jhu-csse","nation","day",2023-03-09,835,0,5,5,2176,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-25,"jhu-csse","nation","day",2023-03-09,834,0,5,5,2254,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-26,"jhu-csse","nation","day",2023-03-09,833,0,5,5,1400,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-27,"jhu-csse","nation","day",2023-03-09,832,0,5,5,1617,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-28,"jhu-csse","nation","day",2023-03-03,825,0,5,5,1408,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-29,"jhu-csse","nation","day",2023-03-09,830,0,5,5,1044,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-11-30,"jhu-csse","nation","day",2023-03-09,829,0,5,5,1375,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-01,"jhu-csse","nation","day",2023-03-09,828,0,5,5,2530,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-02,"jhu-csse","nation","day",2023-03-09,827,0,5,5,2838,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-03,"jhu-csse","nation","day",2023-03-03,820,0,5,5,2904,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-04,"jhu-csse","nation","day",2023-03-03,819,0,5,5,2658,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-05,"jhu-csse","nation","day",2023-03-09,824,0,5,5,2394,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-06,"jhu-csse","nation","day",2023-03-09,823,0,5,5,1422,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-07,"jhu-csse","nation","day",2023-03-09,822,0,5,5,1629,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-08,"jhu-csse","nation","day",2023-03-09,821,0,5,5,2601,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-09,"jhu-csse","nation","day",2023-03-09,820,0,5,5,2931,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-10,"jhu-csse","nation","day",2023-03-09,819,0,5,5,2912,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-11,"jhu-csse","nation","day",2023-03-09,818,0,5,5,3328,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-12,"jhu-csse","nation","day",2023-03-03,811,0,5,5,2507,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-13,"jhu-csse","nation","day",2023-03-03,810,0,5,5,1595,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-14,"jhu-csse","nation","day",2023-03-09,815,0,5,5,1695,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-15,"jhu-csse","nation","day",2023-03-09,814,0,5,5,2896,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-16,"jhu-csse","nation","day",2023-03-09,813,0,5,5,3665,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-17,"jhu-csse","nation","day",2023-03-09,812,0,5,5,3412,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-18,"jhu-csse","nation","day",2023-03-03,805,0,5,5,2926,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-19,"jhu-csse","nation","day",2023-03-09,810,0,5,5,2736,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-20,"jhu-csse","nation","day",2023-03-09,809,0,5,5,1699,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-21,"jhu-csse","nation","day",2023-03-09,808,0,5,5,1824,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-22,"jhu-csse","nation","day",2023-03-09,807,0,5,5,3327,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-23,"jhu-csse","nation","day",2023-03-03,800,0,5,5,3303,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-24,"jhu-csse","nation","day",2023-03-09,805,0,5,5,2861,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-25,"jhu-csse","nation","day",2023-03-09,804,0,5,5,1503,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-26,"jhu-csse","nation","day",2023-03-09,803,0,5,5,1906,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-27,"jhu-csse","nation","day",2023-03-09,802,0,5,5,1435,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-28,"jhu-csse","nation","day",2023-03-09,801,0,5,5,1897,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-29,"jhu-csse","nation","day",2023-03-03,794,0,5,5,3569,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-30,"jhu-csse","nation","day",2023-03-09,799,0,5,5,3849,NA,NA
"jhu-csse","deaths_incidence_num","us",2020-12-31,"jhu-csse","nation","day",2023-03-09,798,0,5,5,3248,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-01,"jhu-csse","nation","day",2023-03-09,797,0,5,5,2209,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-02,"jhu-csse","nation","day",2023-03-09,796,0,5,5,2594,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-03,"jhu-csse","nation","day",2023-03-09,795,0,5,5,1428,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-04,"jhu-csse","nation","day",2023-03-09,794,0,5,5,2015,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-05,"jhu-csse","nation","day",2023-03-09,793,0,5,5,3575,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-06,"jhu-csse","nation","day",2023-03-09,792,0,5,5,3868,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-07,"jhu-csse","nation","day",2023-03-09,791,0,5,5,3993,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-08,"jhu-csse","nation","day",2023-03-09,790,0,5,5,4227,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-09,"jhu-csse","nation","day",2023-03-09,789,0,5,5,3130,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-10,"jhu-csse","nation","day",2023-03-09,788,0,5,5,2092,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-11,"jhu-csse","nation","day",2023-03-09,787,0,5,5,1850,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-12,"jhu-csse","nation","day",2023-03-03,780,0,5,5,4375,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-13,"jhu-csse","nation","day",2023-03-09,785,0,5,5,3968,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-14,"jhu-csse","nation","day",2023-03-09,784,0,5,5,3779,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-15,"jhu-csse","nation","day",2023-03-09,783,0,5,5,3813,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-16,"jhu-csse","nation","day",2023-03-03,776,0,5,5,3548,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-17,"jhu-csse","nation","day",2023-03-09,781,0,5,5,1984,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-18,"jhu-csse","nation","day",2023-03-09,780,0,5,5,1586,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-19,"jhu-csse","nation","day",2023-03-03,773,0,5,5,2402,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-20,"jhu-csse","nation","day",2023-03-09,778,0,5,5,4374,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-21,"jhu-csse","nation","day",2023-03-03,771,0,5,5,4093,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-22,"jhu-csse","nation","day",2023-03-09,776,0,5,5,3765,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-23,"jhu-csse","nation","day",2023-03-03,769,0,5,5,3523,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-24,"jhu-csse","nation","day",2023-03-09,774,0,5,5,1829,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-25,"jhu-csse","nation","day",2023-03-03,767,0,5,5,1781,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-26,"jhu-csse","nation","day",2023-03-09,772,0,5,5,3980,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-27,"jhu-csse","nation","day",2023-03-09,771,0,5,5,4056,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-28,"jhu-csse","nation","day",2023-03-09,770,0,5,5,3801,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-29,"jhu-csse","nation","day",2023-03-03,763,0,5,5,3553,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-30,"jhu-csse","nation","day",2023-03-03,762,0,5,5,2857,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-01-31,"jhu-csse","nation","day",2023-03-03,761,0,5,5,1932,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-01,"jhu-csse","nation","day",2023-03-03,760,0,5,5,1778,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-02,"jhu-csse","nation","day",2023-03-09,765,0,5,5,3541,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-03,"jhu-csse","nation","day",2023-03-09,764,0,5,5,3855,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-04,"jhu-csse","nation","day",2023-03-09,763,0,5,5,3881,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-05,"jhu-csse","nation","day",2023-03-09,762,0,5,5,3656,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-06,"jhu-csse","nation","day",2023-03-09,761,0,5,5,2724,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-07,"jhu-csse","nation","day",2023-03-09,760,0,5,5,1463,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-08,"jhu-csse","nation","day",2023-03-03,753,0,5,5,1449,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-09,"jhu-csse","nation","day",2023-03-09,758,0,5,5,3025,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-10,"jhu-csse","nation","day",2023-03-09,757,0,5,5,3358,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-11,"jhu-csse","nation","day",2023-03-09,756,0,5,5,3155,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-12,"jhu-csse","nation","day",2023-03-09,755,0,5,5,2833,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-13,"jhu-csse","nation","day",2023-03-09,754,0,5,5,2253,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-14,"jhu-csse","nation","day",2023-03-03,747,0,5,5,1151,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-15,"jhu-csse","nation","day",2023-03-03,746,0,5,5,945,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-16,"jhu-csse","nation","day",2023-03-03,745,0,5,5,1647,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-17,"jhu-csse","nation","day",2023-03-03,744,0,5,5,2408,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-18,"jhu-csse","nation","day",2023-03-03,743,0,5,5,2559,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-19,"jhu-csse","nation","day",2023-03-09,748,0,5,5,2521,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-20,"jhu-csse","nation","day",2023-03-09,747,0,5,5,1901,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-21,"jhu-csse","nation","day",2023-03-09,746,0,5,5,1211,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-22,"jhu-csse","nation","day",2023-03-09,745,0,5,5,1205,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-23,"jhu-csse","nation","day",2023-03-03,738,0,5,5,2257,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-24,"jhu-csse","nation","day",2023-03-09,743,0,5,5,3212,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-25,"jhu-csse","nation","day",2023-03-09,742,0,5,5,2509,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-26,"jhu-csse","nation","day",2023-03-09,741,0,5,5,2122,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-27,"jhu-csse","nation","day",2023-03-09,740,0,5,5,1512,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-02-28,"jhu-csse","nation","day",2023-03-03,733,0,5,5,1088,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-01,"jhu-csse","nation","day",2023-03-03,732,0,5,5,1218,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-02,"jhu-csse","nation","day",2023-03-03,731,0,5,5,1921,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-03,"jhu-csse","nation","day",2023-03-09,736,0,5,5,2520,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-04,"jhu-csse","nation","day",2023-03-03,729,0,5,5,1921,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-05,"jhu-csse","nation","day",2023-03-09,734,0,5,5,1719,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-06,"jhu-csse","nation","day",2023-03-09,733,0,5,5,1508,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-07,"jhu-csse","nation","day",2023-03-09,732,0,5,5,703,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-08,"jhu-csse","nation","day",2023-03-09,731,0,5,5,722,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-09,"jhu-csse","nation","day",2023-03-09,730,0,5,5,1759,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-10,"jhu-csse","nation","day",2023-03-09,729,0,5,5,1537,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-11,"jhu-csse","nation","day",2023-03-09,728,0,5,5,1540,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-12,"jhu-csse","nation","day",2023-03-09,727,0,5,5,1427,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-13,"jhu-csse","nation","day",2023-03-09,726,0,5,5,1010,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-14,"jhu-csse","nation","day",2023-03-09,725,0,5,5,533,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-15,"jhu-csse","nation","day",2023-03-03,718,0,5,5,704,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-16,"jhu-csse","nation","day",2023-03-09,723,0,5,5,1243,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-17,"jhu-csse","nation","day",2023-03-03,716,0,5,5,1194,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-18,"jhu-csse","nation","day",2023-03-09,721,0,5,5,1632,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-19,"jhu-csse","nation","day",2023-03-09,720,0,5,5,1020,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-20,"jhu-csse","nation","day",2023-03-09,719,0,5,5,726,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-21,"jhu-csse","nation","day",2023-03-09,718,0,5,5,704,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-22,"jhu-csse","nation","day",2023-03-09,717,0,5,5,553,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-23,"jhu-csse","nation","day",2023-03-09,716,0,5,5,915,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-24,"jhu-csse","nation","day",2023-03-09,715,0,5,5,1454,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-25,"jhu-csse","nation","day",2023-03-09,714,0,5,5,1344,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-26,"jhu-csse","nation","day",2023-03-09,713,0,5,5,1152,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-27,"jhu-csse","nation","day",2023-03-09,712,0,5,5,804,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-28,"jhu-csse","nation","day",2023-03-03,705,0,5,5,442,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-29,"jhu-csse","nation","day",2023-03-03,704,0,5,5,634,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-30,"jhu-csse","nation","day",2023-03-09,709,0,5,5,888,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-03-31,"jhu-csse","nation","day",2023-03-09,708,0,5,5,1074,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-01,"jhu-csse","nation","day",2023-03-09,707,0,5,5,1099,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-02,"jhu-csse","nation","day",2023-03-09,706,0,5,5,897,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-03,"jhu-csse","nation","day",2023-03-09,705,0,5,5,754,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-04,"jhu-csse","nation","day",2023-03-03,698,0,5,5,312,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-05,"jhu-csse","nation","day",2023-03-03,697,0,5,5,466,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-06,"jhu-csse","nation","day",2023-03-03,696,0,5,5,826,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-07,"jhu-csse","nation","day",2023-03-03,695,0,5,5,2598,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-08,"jhu-csse","nation","day",2023-03-09,700,0,5,5,1008,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-09,"jhu-csse","nation","day",2023-03-09,699,0,5,5,902,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-10,"jhu-csse","nation","day",2023-03-09,698,0,5,5,758,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-11,"jhu-csse","nation","day",2023-03-09,697,0,5,5,293,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-12,"jhu-csse","nation","day",2023-03-03,690,0,5,5,455,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-13,"jhu-csse","nation","day",2023-03-03,689,0,5,5,861,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-14,"jhu-csse","nation","day",2023-03-09,694,0,5,5,931,NA,NA
"jhu-csse","deaths_incidence_num","us",2021-04-15,"jhu-csse","nation","day",2023-03-09,693,0,5,5,905,NA,NA
